ip,channel,strength,ssid,time,lat,lon
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673190020,52.51410879614677,13.328703173207396
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190020,52.517655400784506,13.328429869869709
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190020,52.51312015807983,13.328541556462072
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190020,52.51742689352954,13.325039427509564
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190020,52.51765410463918,13.330259134392609
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190020,52.515965011469596,13.323878588004257
58:90:43:69:22:15,1,-92,KabelBox-2210,1673190025,52.51695325844422,13.32571494514627
54:67:51:A0:C3:4E,6,-82,KabelBox-C1A8,1673190025,52.513494979968414,13.324756322686994
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190025,52.515799365342595,13.327600800600084
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673190025,52.513385969880574,13.32720582679439
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673190025,52.514620957607626,13.32934822300711
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673190025,52.515268512767335,13.328327879774498
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190025,52.513078363261776,13.328437342212544
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673190025,52.51422166517487,13.323584398893413
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190025,52.51466779645082,13.325677697443568
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190025,52.5174863137029,13.323100178791424
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190025,52.51769966087608,13.329210096358375
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673190025,52.513493308715326,13.32558629499338
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673190025,52.51379828955434,13.325803495567943
54:67:51:4B:54:2C,6,-94,KabelBox-E730,1673190025,52.51403732370631,13.330521136301975
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190025,52.513251451002105,13.323790121345644
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190025,52.51345192453671,13.324481711840964
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190025,52.51353079500824,13.327031248877363
2E:58:4F:97:D4:B5,6,-102,Vodafone Homespot,1673190025,52.51733815552472,13.324611681659578
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190025,52.513546175167484,13.326750837344044
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190031,52.51767649991016,13.326116712509805
54:67:51:A0:C3:4E,6,-36,KabelBox-C1A8,1673190031,52.5155671963891,13.329456751243606
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190031,52.514408483303406,13.330043262304462
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190031,52.51550459118925,13.330737575716357
54:67:51:A1:D5:6A,11,-94,KabelBox-CC34,1673190031,52.51730579504162,13.329166920079656
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190031,52.516418934415626,13.330637328750877
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190031,52.5177475156785,13.32586330833739
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673190031,52.5158764698948,13.32804505386465
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673190031,52.51589771738894,13.327930075860936
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190031,52.51371942802733,13.32915273456451
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190031,52.51794368828263,13.329887561597381
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673190031,52.51447753932404,13.325761636407941
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673190031,52.516265087086275,13.329479749081898
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673190031,52.51748708103967,13.328484632789007
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190031,52.514557467017994,13.329976274679098
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190031,52.51318785142611,13.32874240584226
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190031,52.515140913162845,13.328516824990379
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190031,52.51360230093674,13.324643901288992
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190031,52.514734991289814,13.32943925809124
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190031,52.5154271693333,13.329503745066527
58:90:43:69:22:15,1,-96,KabelBox-2210,1673190036,52.516200080375285,13.325789346583386
54:67:51:A0:C3:4E,6,-82,KabelBox-C1A8,1673190036,52.514625146698485,13.323529798741825
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190036,52.51446413993964,13.327442132213449
54:67:51:B8:B2:F0,11,-46,2Girls1Router,1673190036,52.515810492409486,13.328687082791982
54:67:51:A1:D5:6A,11,-94,KabelBox-CC34,1673190036,52.51420761087406,13.327475860309006
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673190036,52.5164671782391,13.325171723234682
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190036,52.517743135669484,13.329665239949298
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673190036,52.51695115180319,13.328128800062139
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190036,52.51576793245181,13.328048179225211
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190036,52.517969715845744,13.32434501753703
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673190036,52.51314703813188,13.326358345417885
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673190036,52.51799328826212,13.324257166706378
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673190036,52.51511194775828,13.33046935132965
54:67:51:4B:54:2C,6,-98,KabelBox-E730,1673190036,52.5172840637833,13.330728381491049
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190036,52.51776854489771,13.32401979200946
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190036,52.515365165982594,13.326268638290735
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190036,52.51300905449993,13.328412107999966
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190036,52.51788145685732,13.32448428143547
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190036,52.515784389452506,13.327070125022978
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190036,52.513638018618686,13.330862301608814
58:90:43:69:22:15,1,-96,KabelBox-2210,1673190042,52.51574076463287,13.33085422618865
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673190042,52.513563562097175,13.325143642891703
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190042,52.516135444290036,13.327519420849152
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190042,52.51570807378117,13.323726484954925
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673190042,52.51795786370125,13.330505115748927
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673190042,52.51697949332524,13.323274069446564
54:67:51:BA:CB:CE,11,-96,KabelBox-CCF0,1673190042,52.51420860153646,13.326673007105317
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673190042,52.515003986730285,13.324882290240796
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190042,52.51327517914427,13.330417979256737
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190042,52.51593075088632,13.327493566908629
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190042,52.51526187006977,13.326687131260433
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673190042,52.51539281474081,13.324983053347728
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673190042,52.516303615547045,13.32950945228834
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673190042,52.516513826894084,13.323529708877825
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673190042,52.5173976772542,13.327196183709464
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190042,52.517473698068876,13.3261108705913
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190042,52.51735071691743,13.323986284938261
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190042,52.51456365785693,13.324749409495048
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190042,52.51668783460096,13.323501961662704
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190042,52.517079949246224,13.325772390558388
58:90:43:69:22:15,1,-96,KabelBox-2210,1673190047,52.51426455141652,13.328388553686763
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673190047,52.514927939200575,13.328687682413488
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190047,52.51676567630797,13.329896951064269
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673190047,52.513629247982664,13.325744677217779
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673190047,52.51485903138673,13.325791382553247
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190047,52.513433667862984,13.325066466735839
54:67:51:BA:CB:CE,11,-84,KabelBox-CCF0,1673190047,52.51342359470296,13.32461531908209
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673190047,52.513103516928915,13.328266066361818
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190047,52.51370268767668,13.323892379082777
90:5C:44:1E:80:36,1,-102,KabelBox-CED2,1673190047,52.51653707620009,13.32317949989783
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190047,52.51373042645862,13.323730663655766
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673190047,52.514312068060825,13.323295733140192
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673190047,52.51737750370644,13.327041644246437
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673190047,52.515018361878944,13.326872588607367
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673190047,52.514468301488385,13.323511538449162
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673190047,52.51728900935235,13.329238106992115
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190047,52.51439528863611,13.328145052239062
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190047,52.51430881313587,13.326404598920698
AC:22:05:89:0E:CE,6,-102,KabelBox-AF0C,1673190047,52.51302179835709,13.33037667706898
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190047,52.516155293489795,13.326540787230615
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190053,52.51793245030039,13.327923980169256
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673190053,52.514052230278175,13.329569595067463
D8:7D:7F:21:5D:75,6,-94,KabelBox-5D70,1673190053,52.51666373497566,13.329797747349243
54:67:51:B8:B2:F0,11,-46,2Girls1Router,1673190053,52.516587199552156,13.324509092086304
54:67:51:A1:D5:6A,11,-94,KabelBox-CC34,1673190053,52.51798367781173,13.32483517511383
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190053,52.51728075007578,13.32645178372619
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190053,52.51728301514711,13.326669358895675
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673190053,52.51744368960488,13.323856249407257
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190053,52.514927915539175,13.329821508404027
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190053,52.51423161541676,13.326459112660402
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190053,52.515404224010375,13.328703877589607
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673190053,52.51346760762941,13.327747660872095
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673190053,52.51451080795906,13.330284788587543
54:67:51:4B:54:2C,6,-94,KabelBox-E730,1673190053,52.516812038800445,13.326704041413928
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673190053,52.51650514289588,13.329380451798652
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190053,52.51493156541459,13.325646985959759
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190053,52.51311822527446,13.330473695004018
2E:58:4F:97:D4:B5,6,-98,Vodafone Homespot,1673190053,52.51538891775189,13.32766082578597
AC:22:05:89:0E:CE,6,-102,KabelBox-AF0C,1673190053,52.515304151199125,13.328408870754798
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190053,52.51309523405675,13.325155710847243
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190063,52.51698702123777,13.326314511994406
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673190063,52.514276470200436,13.329733958658194
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190063,52.5142617905114,13.323067842099709
54:67:51:B8:B2:F0,11,-46,2Girls1Router,1673190063,52.51694058224363,13.329628047771754
54:67:51:A1:D5:6A,11,-94,KabelBox-CC34,1673190063,52.513406843826914,13.325246293788517
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190063,52.51657412225984,13.328342229917485
54:67:51:BA:CB:CE,11,-96,KabelBox-CCF0,1673190063,52.51388137947603,13.32500476327102
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673190063,52.51786808054775,13.327363016030608
54:67:51:4E:09:A1,6,-94,KabelBox-501C,1673190063,52.51620177700247,13.328189963477307
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190063,52.51611226030449,13.325532233233929
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673190063,52.51590126879838,13.330350721847767
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673190063,52.514851265955684,13.330877499777836
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673190063,52.51374378249485,13.330315344019342
54:67:51:4B:54:2C,6,-94,KabelBox-E730,1673190063,52.51772367618936,13.329385285942683
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190063,52.515280741438396,13.32393207564853
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190063,52.5149318221738,13.330243115228557
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190063,52.51469197485507,13.327845857248242
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190063,52.5164060128992,13.323328183433235
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190063,52.517207948774136,13.32978583745762
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190063,52.514881516291155,13.325351454362506
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190068,52.51701931622063,13.330857263411461
54:67:51:A0:C3:4E,6,-46,KabelBox-C1A8,1673190068,52.51365130892987,13.325021790935153
D8:7D:7F:21:5D:75,6,-94,KabelBox-5D70,1673190068,52.516539310962415,13.329554257449342
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190068,52.5149814981927,13.330944587314127
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673190068,52.516093109581,13.323599313599384
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673190068,52.51317552178151,13.32722526170017
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190068,52.513040953094354,13.32901134094841
D8:7D:7F:21:F2:A5,1,-94,KabelBox-F2A0,1673190068,52.515740258524666,13.325208983029695
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190068,52.51696728523924,13.328318135093756
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190068,52.51758188712997,13.329758339414347
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673190068,52.51604847215255,13.32842379556275
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673190068,52.517163272212485,13.330768599492183
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673190068,52.51384889056235,13.327924827963548
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673190068,52.51705488602755,13.324728973083914
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673190068,52.51779952478223,13.327833800839404
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190068,52.51648596890658,13.323337262288748
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190068,52.51527236442749,13.328509909088586
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190068,52.51755596420783,13.32487577236244
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190068,52.51645730371854,13.327525534296122
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190068,52.51789779951813,13.327167620383587
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190074,52.516851394629875,13.326633443013723
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673190074,52.514055127909714,13.323309451308592
D8:7D:7F:21:5D:75,6,-94,KabelBox-5D70,1673190074,52.51569581143785,13.324558737718963
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190074,52.514689495388645,13.326798714130739
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673190074,52.517664609121915,13.323272212926103
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190074,52.51479416584008,13.327357641685724
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190074,52.51686526861054,13.325392377684814
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673190074,52.51325595603823,13.329503983538364
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190074,52.51320762459281,13.323639456338185
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190074,52.51607197380839,13.324840569001914
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190074,52.51594267489721,13.328528917208752
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673190074,52.5138424656799,13.330088559352374
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673190074,52.5168897843287,13.325255316617046
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673190074,52.514092946427894,13.324349802716863
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190074,52.51410051485223,13.323766753237999
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673190074,52.514838623107366,13.32655007318707
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190074,52.515479854446916,13.326882318399479
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190074,52.517659901102846,13.325869600144149
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190074,52.517919086431284,13.329764988913983
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190079,52.5156820372957,13.329341398643026
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673190079,52.51566043337139,13.324480891708255
D8:7D:7F:21:5D:75,6,-94,KabelBox-5D70,1673190079,52.51315423227376,13.330746932107262
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190079,52.5177117291512,13.326581812316807
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673190079,52.51784092989062,13.323141064378227
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190079,52.515374819957046,13.32439473639947
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190079,52.51712845744513,13.330735817143827
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673190079,52.51369667131818,13.329615917201945
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673190079,52.516298243238744,13.325995340465079
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190079,52.516626042199476,13.323742398217798
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190079,52.51322735473046,13.32584854052296
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673190079,52.51330409802457,13.3286360969185
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673190079,52.51472255612689,13.323444328983127
54:67:51:4B:54:2C,6,-98,KabelBox-E730,1673190079,52.51510934551206,13.327952568411192
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673190079,52.51323952915623,13.32690381448564
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673190079,52.517569827677384,13.323878165766532
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190079,52.51674244310294,13.329288153074389
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190079,52.5170125990659,13.329870052294618
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190079,52.51641781686692,13.326208683229982
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190085,52.51766756692421,13.326270333665743
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673190085,52.5160109128646,13.326603447753671
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190085,52.5162307305683,13.324920424862283
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190085,52.517704221780434,13.328894997698853
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673190085,52.5163845795429,13.327885755000674
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190085,52.515487100009075,13.328943591764496
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190085,52.51421703940044,13.326873150401173
D8:7D:7F:21:F2:A5,1,-94,KabelBox-F2A0,1673190085,52.513817193523096,13.324835699070372
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190085,52.516166177866666,13.328674837899191
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190085,52.51791798270359,13.324686422392986
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673190085,52.51715844255168,13.328575083959826
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673190085,52.517138541320975,13.330904727893241
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673190085,52.51380780935661,13.328359805231534
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673190085,52.5168581901673,13.330290046092442
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190085,52.51727480659738,13.327571835755245
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673190085,52.51631331948406,13.328491918165126
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190085,52.51705818252306,13.327927398335586
AC:22:05:89:0E:CE,6,-102,KabelBox-AF0C,1673190085,52.51396264894165,13.329042098810412
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190085,52.516400091174695,13.327587171534862
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190085,52.51738545705763,13.325426094018386
58:90:43:69:22:15,1,-96,KabelBox-2210,1673190091,52.516396705516,13.326952937113054
54:67:51:A0:C3:4E,6,-78,KabelBox-C1A8,1673190091,52.513843714207106,13.330291158110748
D8:7D:7F:21:5D:75,6,-94,KabelBox-5D70,1673190091,52.514044487826126,13.32927026412115
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190091,52.51437318782345,13.328680908741617
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673190091,52.51507002192293,13.32885545464408
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190091,52.51580160883107,13.323002030705046
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190091,52.51680471188203,13.325033672028235
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673190091,52.51438846317904,13.330007338939128
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673190091,52.51681239015741,13.330022778251054
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190091,52.51487442134557,13.32789326843736
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673190091,52.51649972709003,13.32954826148113
54:67:51:7F:8F:65,6,-92,KabelBox-F76C,1673190091,52.515783480053614,13.327686345750003
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673190091,52.51460861574039,13.323782964931253
54:67:51:4B:54:2C,6,-98,KabelBox-E730,1673190091,52.51795741514558,13.325441200714398
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190091,52.51597973470434,13.32329638828298
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190091,52.514614665184915,13.327367311422007
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190091,52.51377450293866,13.33048020030586
AC:22:05:89:0E:CE,6,-102,KabelBox-AF0C,1673190091,52.51612793743773,13.32684911354075
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190091,52.514661905407976,13.330009336217168
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190091,52.517802560935394,13.32581413851042
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190096,52.51395499996298,13.328352215539134
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673190096,52.51537813982117,13.32347770983101
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190096,52.51666229512333,13.32767065533184
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190096,52.51326809476258,13.324702285810966
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673190096,52.51575754763376,13.330612445727219
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673190096,52.51462706474399,13.330095882103224
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190096,52.51572600705228,13.329666895775562
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673190096,52.513986213410696,13.330809463581499
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673190096,52.5163253418341,13.330543786513722
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190096,52.516677226968945,13.32311099365792
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673190096,52.514063709119895,13.326235747811204
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673190096,52.514844706429926,13.330072616961317
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673190096,52.51360431553558,13.32587533498097
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673190096,52.51599379567112,13.323665141204321
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673190096,52.51470212924717,13.326652591560272
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673190096,52.51390201131311,13.326877747374434
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673190096,52.51727443242991,13.32915406111093
AC:22:05:89:0E:CE,6,-100,KabelBox-AF0C,1673190096,52.51602639432943,13.32434285697036
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673190096,52.5132737059473,13.325124051793708
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673190096,52.51355630226175,13.328762827406123
58:90:43:69:22:15,1,-94,KabelBox-2210,1673190101,52.51373902576819,13.324420245099533
54:67:51:A0:C3:4E,6,-46,KabelBox-C1A8,1673190101,52.51390139289288,13.3258870051408
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673190101,52.51777001617237,13.329190667258977
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673190101,52.51345814554469,13.326664510014629
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673190101,52.515219054659894,13.328216042889103
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673190101,52.516822519310445,13.326791794075325
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673190101,52.51705357515786,13.32354759157605
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673190101,52.515329802505974,13.329582707838878
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673190101,52.514382376567596,13.325807292935194
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673190101,52.516606624102884,13.330199866045545
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673190101,52.51511180111865,13.32982355483888
